from_id,to_id
81539,216196
81539,219758
81539,286967
81540,1891
81540,5867
81540,6228
81540,25994
81540,131658
81541,1891
81541,5867
81541,5935
81541,57004
81541,67164
81541,67561
81541,74698
81541,74703
81541,147644
81541,148224
81543,1891
81543,140236
81545,1891
81545,5867
81545,6228
81545,25994
81545,75895
81545,85229
81545,94728
81546,1891
81546,5867
81546,66265
81546,74214
81546,74406
81546,81757
81546,105377
81546,108672
81546,111051
81546,136517
81546,141140
81546,142290
81546,233183
81547,1830
81547,1891
81547,5867
81547,45345
81547,224340
81549,1891
81549,5867
81549,6228
81549,25994
81550,1830
81550,1891
81550,5867
81550,6228
81550,25994
81550,80240
81550,141597
81550,157637
81550,202145
81551,1830
81551,1891
81551,5867
81551,67556
81551,73583
81551,82985
81551,116340
81551,124884
81552,1891
81552,6228
81552,151397
81552,164543
81552,174993
81552,255994
81552,271870
81554,1830
81554,1891
81554,5867
81554,6228
81554,57089
81554,66434
81554,66546
81554,81749
81554,88005
81554,88233
81554,126712
81554,295072
81582,5867
81582,6228
81612,1891
81612,108237
81612,139723
81612,253577
81618,39066
81618,62173
81618,98567
81618,381966
81638,1891
81638,187813
81653,1830
81653,1891
81653,3410
81653,4083
81653,4680
81653,5867
81653,7784
81653,50484
81653,88001
81653,95834
81653,96912
81653,99854
81661,1830
81661,5867
81661,6228
81661,81778
81747,1830
81747,1891
81747,5867
81747,6228
81747,54138
81747,89780
81747,136360
81747,146827
81747,149549
81748,1830
81748,1891
81748,5867
81748,6228
81748,25994
81748,293300
81749,1830
81749,1891
81749,5867
81749,6228
81749,25994
81749,26048
81749,81554
81749,88005
81749,88233
81749,102291
81749,126712
81749,295072
81750,1830
81750,1891
81750,5867
81750,6228
81750,115282
81750,187323
81750,227730
81751,1891
81751,94320
81751,141257
81752,1830
81752,1891
81752,5867
81752,6228
81753,1830
81753,1891
81753,5867
81753,5935
81753,6228
81753,62518
81753,88015
81753,111933
81754,1891
81754,5867
81754,6228
81754,52949
81754,65122
81754,68272
81754,69822
81754,77949
81754,94329
81754,98060
81754,98675
81754,116330
81754,137223
81754,295070
81755,1891
81755,5867
81755,102276
81755,202654
81756,1891
81756,5867
81756,6228
81756,101366
81757,1830
81757,1891
81757,85232
81757,85428
81758,1891
81758,95723
81759,1830
81759,1891
81759,5867
81759,5935
81759,6228
81759,25855
81759,25994
81759,65968
81759,66144
81759,84577
81759,122277
81759,151980
81759,225136
81760,1891
81760,5935
81760,107469
81761,1830
81761,1891
81761,5867
81761,6228
81761,25994
81761,73056
81761,77579
81761,80794
81761,83260
81761,89667
81761,91907
81761,100260
81761,218885
81761,606998
81778,5935
81790,1891
81790,5867
81790,5935
81790,6228
81790,25994
81790,143820
81870,5867
81870,112584
81907,1891
81907,26014
81907,74456
81907,219888
82030,1891
82030,5867
82030,69624
82030,71203
82030,72145
82030,142566
82030,148528
82030,203899
82030,225755
82032,1891
82032,6228
82032,33456
82032,65635
82034,1891
82034,5867
82034,6228
82034,63277
82034,81306
82034,121822
82034,225888
82036,1830
82036,1891
82036,5867
82036,6228
82036,163285
82038,1891
82038,5867
82038,6228
82038,25994
82038,62677
82038,66079
82038,79360
82038,92851
82038,168412
82038,170819
82039,1891
82039,5867
82039,6228
82039,117935
82039,405321
82039,643658
82040,1830
82040,1891
82040,5867
82040,6228
82040,25994
82040,78362
82040,163682
82040,177045
82041,1891
82041,5867
82041,6228
82041,117121
82041,173035
82041,292092
82042,1830
82042,1891
82042,5867
82042,6228
82042,65635
82042,94145
82042,94328
82042,203594
82043,1891
82043,114983
82043,142529
82044,1891
82044,77976
82044,101281
82044,224740
82045,1830
82045,1891
82045,5867
82045,6228
82045,152987
82046,1891
82046,70120
82046,90506
82046,93883
82046,96308
82046,118165
82046,125238
82046,153440
82046,189939
82046,200861
82046,291403
82047,1891
82047,5867
82047,6228
82048,1891
82048,5867
82048,6228
82048,25994
82048,118176
82048,405321
82049,1830
82049,1891
82049,5867
82049,6228
82049,105511
82049,160448
82050,1891
82050,5867
82050,25994
82051,1891
82051,187714
82052,1891
82052,5867
82052,6228
82052,88697
82053,1891
82053,5867
82057,1891
82057,22468
82057,139115
82057,142530
82057,186656
82057,216855
82215,5867
82215,24974
82215,30680
82215,67463
82215,82372
82220,1891
82220,15975
82220,32584
82220,40131
82220,50733
82220,51355
82220,51953
82220,52092
82220,52204
82220,60443
82220,62136
82220,62441
82220,62764
82220,62973
82220,62974
82220,64866
82220,66268
82220,66430
82220,68272
82220,69623
82220,70824
82220,70833
82220,72151
82220,72442
82220,72636
82220,73050
82220,73796
82220,76107
82220,77351
82220,77693
82220,78175
82220,79851
82220,80247
82220,80642
82220,82042
82220,82537
82220,82982
82220,83167
82220,85223
82220,85418
82220,85419
82220,86777
82220,89986
82220,92088
82220,93877
82220,95433
82220,95878
82220,96937
82220,98132
82220,98417
82220,100476
82220,100480
82220,100845
82220,101054
82220,102613
82220,103244
82220,113927
82220,115601
82220,127582
82220,127620
82220,128151
82220,128286
82220,128852
82220,134208
82220,135610
82220,136034
82220,144552
82220,144561
82220,146987
82220,148230
82220,149943
82220,150175
82220,151217
82220,151407
82220,152157
82220,156155
82220,176005
82220,199990
82220,222614
82220,222955
82220,225755
82220,226373
82240,5867
82240,6228
82240,17927
82240,143299
82240,192519
82240,293190
82259,1891
82259,5867
82259,6228
82259,25994
82259,88694
82260,1830
82260,1891
82260,5867
82260,6228
82260,69803
82260,76990
82260,85433
82260,103577
82260,198120
82261,1891
82261,5867
82261,6228
82261,67363
82261,71195
82261,136394
82261,199986
82261,222431
82262,1891
82262,64942
82262,67361
82262,80239
82262,126224
82262,201441
82262,294664
82263,1891
82263,107466
82263,143288
82263,157141
82263,164544
82263,176437
82264,1830
82264,1891
82264,5867
82264,6228
82265,1830
82265,1891
82265,4592
82265,5867
82265,17131
82265,64409
82265,77353
82265,82403
82265,107903
82265,152576
82265,201655
82265,237391
82265,271886
82265,440015
82266,1891
82266,5867
82267,1891
82267,5867
82267,6228
82267,25994
82267,73767
82268,1830
82268,1891
82268,5867
82268,5935
82268,6228
82268,88064
82268,132735
82268,176027
82268,202092
82268,224544
82269,1891
82269,5867
82269,6228
82269,49847
82269,72151
82269,91655
82269,113401
82269,128594
82270,1891
82270,51538
82270,90656
82270,132382
82270,132452
82270,170146
82270,222412
82271,1891
82271,5867
82271,6228
82271,17097
82271,25994
82271,94350
82271,141029
82271,160967
82271,796973
82272,1891
82272,5867
82272,25994
82272,96045
82272,118176
82273,1891
82273,6228
82273,62674
82273,220172
82274,1891
82274,5867
82274,6228
82321,1830
82321,5867
82321,67463
82321,82215
82321,82372
82321,92864
82321,155676
82372,1830
82372,5867
82372,62261
82372,67463
82372,82215
82372,92864
82372,155676
82372,203725
82391,1891
82391,5867
82391,6228
82391,42352
82391,78056
82391,198485
82396,1891
82396,5867
82396,6228
82396,81010
82396,142419
82396,144453
82397,1830
82397,1891
82397,5867
82397,156286
82397,203719
82398,1830
82398,1891
82398,5867
82398,6228
82398,62676
82398,64860
82398,78355
82398,78356
82398,86764
82398,89977
82398,132450
82398,161133
82398,176281
82399,1830
82399,1891
82399,5867
82399,6228
82399,25994
82399,88003
82399,98673
82399,126804
82399,135273
82399,184293
82399,204339
82399,293727
82400,1830
82400,1891
82400,5867
82400,6228
82400,7794
82400,77129
82400,78356
82400,80633
82401,1830
82401,1891
82401,5867
82401,6228
82401,25994
82401,186279
82402,1891
82402,5867
82402,6228
82402,25994
82402,65532
82402,72153
82402,81010
82402,507306
82403,1891
82403,5867
82403,5935
82403,6228
82403,23789
82403,100472
82403,105124
82403,143306
82404,1830
82404,1891
82404,5867
82404,6228
82404,8677
82404,75897
82404,81756
82404,82528
82405,1830
82405,1891
82405,5867
82405,6228
82405,99311
82406,1891
82406,5867
82406,6228
82406,67270
82406,67609
82406,145861
82407,1891
82407,5867
82408,1891
82408,73401
82408,215890
82409,1830
82409,1891
82409,5867
82409,6228
82409,297498
82410,1830
82410,1891
82410,5867
82410,6228
82410,25994
82410,70985
82410,119256
82411,1830
82411,1891
82411,5867
82411,6228
82411,25994
82411,76999
82411,153219
82411,156399
82412,1830
82412,1891
82412,5867
82412,6228
82412,65033
82412,91040
82412,103244
82412,195050
82413,1891
82413,5867
82413,6228
82413,101515
82413,128587
82413,134207
82413,148106
82413,149931
82461,3756
82473,1891
82527,1891
82527,33822
82527,65797
82527,77711
82527,89351
82528,1830
82528,1891
82528,30547
82528,82982
82528,178773
82528,216861
82529,1891
82529,144561
82530,1891
82530,5867
82530,5912
82530,73399
82531,1830
82531,1891
82531,5867
82531,6228
82531,25994
82531,96797
82531,216042
82531,222764
82532,1891
82533,1891
82533,25994
82533,65525
82533,99171
82534,1830
82534,1891
82534,92634
82534,203156
82534,286747
82535,1891
82535,5867
82535,6228
82536,1891
82536,5935
82536,81297
82536,161108
82536,173297
82537,1891
82537,52204
82537,65805
82537,67572
82537,74476
82537,116809
82537,133490
82537,145302
82537,199535
82537,222755
82538,1891
82538,5867
82538,12601
82539,1830
82539,1891
82539,5867
82539,65184
82539,144720
82540,1891
82540,5867
82540,6228
82540,31987
82540,56482
82540,67450
82540,73286
82540,74708
82540,77970
82540,89945
82540,177056
82540,194908
82541,1830
82541,1891
82541,5867
82541,6228
82542,1830
82542,1891
82542,5867
82542,6228
82542,93223
82542,142060
82542,145303
82543,1891
82543,5867
82543,173038
82544,1830
82544,1891
82544,5867
82544,5935
82544,6228
82544,25994
82544,62819
82544,158739
82544,637640
82548,75670
82548,77132
82548,94324
82548,219241
82553,5867
82553,6028
82553,25855
82553,42755
82553,53282
82553,62683
82553,121557
82553,142532
82618,1891
82618,30710
82618,67179
82618,77360
82618,89096
82618,144046
82618,148939
82619,1891
82619,5867
82619,25994
82619,72012
82620,1830
82620,1891
82620,5867
82620,6228
82620,25994
82620,80645
82620,89666
82620,90495
82620,91713
82620,199847
82620,384464
82621,1891
82621,78922
82621,95317
82621,192778
82622,1830
82622,1891
82622,5867
82622,6228
82622,65962
82622,88689
82622,144194
82622,200860
82624,1830
82624,1891
82624,5867
82624,6228
82624,25994
82624,90498
82624,93229
82625,1891
82625,5867
82625,6228
82625,66569
82625,78757
82627,1891
82629,1891
82629,5867
82629,70974
82629,96797
82629,216042
82631,1891
82631,5867
82631,6228
82631,25994
82633,1891
82633,5935
82633,65257
82633,112283
82635,1830
82635,1891
82635,5867
82635,6228
82635,65184
82635,129059
82635,148223
82635,153570
82643,1830
82643,1891
82643,91036
82647,1891
82647,88069
82647,120940
82647,152206
82648,1891
82648,5867
82648,61973
82648,128588
82758,1830
82758,1891
82758,5867
82758,6033
82758,6228
82822,1830
82822,1891
82822,5867
82822,6228
82822,55001
82822,64940
82822,172619
82822,198708
82822,200132
82854,222574
82954,5867
82973,1830
82973,1891
82973,5867
82973,6228
82974,1891
82974,5385
82974,5867
82974,6228
82974,25994
82974,68251
82974,78757
82974,88679
82974,93206
82974,162454
82975,1830
82975,1891
82975,5867
82975,6228
82975,134398
82975,201338
82976,1891
82976,5867
82976,6228
82976,25994
82976,65635
82976,66268
82976,79668
82976,105361
82976,133970
82976,140551
82976,153829
82976,162730
82976,200763
82976,203061
82976,213522
82976,288822
82977,1830
82977,1891
82977,5867
82977,6228
82977,38175
82977,56493
82977,79369
82977,103047
82977,118372
82977,121805
82978,1891
82978,90656
82978,132464
82978,176283
82978,226269
82979,1830
82979,1891
82979,5867
82979,64058
82979,83294
82979,91417
82979,100842
82979,143118
82979,176438
82980,1830
82980,1891
82980,5867
82980,6228
82980,16765
82980,16996
82980,20989
82980,25994
82980,51870
82980,76999
82980,80808
82980,85223
82981,1891
82981,5867
82981,6228
82982,1830
82982,1891
82982,5867
82982,5935
82982,6228
82982,25994
82982,35743
82982,61375
82982,63269
82982,65180
82982,65374
82982,67564
82982,82528
82982,140793
82982,162735
82982,172750
82982,201725
82982,214410
82983,1891
82983,5867
82983,6228
82984,1891
82984,5867
82984,76106
82984,125233
82984,128595
82984,149931
82985,1891
82985,116340
82986,1891
82986,126508
82986,224753
82987,1891
82987,5867
82987,6228
82987,25994
82987,62260
82987,80998
82987,93885
82988,1830
82988,1891
82988,5867
82988,6228
82988,25994
82988,82990
82988,96553
82988,118374
82989,1830
82989,1891
82989,5867
82989,62126
82989,139104
82989,215560
82990,1891
82990,5867
82990,6228
82990,82988
82990,89662
82990,118374
82991,1891
82991,95696
82991,154971
83035,1830
83035,1891
83035,5867
83035,80799
83035,107219
83035,115848
83035,169381
83052,1830
83167,1830
83167,1891
83167,4000
83167,5867
83167,6228
83167,65026
83167,88690
83167,95233
83167,125232
83167,161485
83167,226078
83168,1891
83168,5867
83168,5935
83168,6228
83168,25994
83169,1830
83169,1891
83169,5867
83169,6228
83170,1830
83170,1891
83170,5867
83170,6228
83170,25994
83170,62816
83170,65031
83170,73792
83170,79681
83170,121149
83170,151019
83170,156605
83170,158581
83170,221398
83170,291759
83171,1830
83171,1891
83171,5867
83171,6228
83171,25994
83171,87997
83171,103049
83171,148711
83171,151016
83171,161365
83172,1891
83172,5867
83172,6228
83172,100265
83172,111063
83172,128587
83172,222420
83173,1830
83173,1891
83173,5867
83173,6228
83173,79149
83173,81536
83173,99180
83173,198489
83174,1830
83174,1891
83174,5867
83174,5935
83174,6228
83174,25855
83174,25994
83174,40524
83174,51538
83174,64564
83174,66074
83174,66268
83174,67264
83174,67565
83174,69629
83174,76568
83174,76654
83174,77974
83174,91050
83174,91269
83174,92088
83174,97306
83174,103251
83174,103757
83174,113391
83174,113909
83174,119256
83174,126499
83174,130025
83174,132173
83174,135075
83174,136973
83174,142960
83174,144340
83174,146588
83174,154187
83174,157637
83174,163288
83174,166964
83174,171319
83174,177500
83174,202871
83174,203899
83174,219440
83174,717623
83175,1891
83175,5867
83175,25994
83175,71839
83175,92087
83175,203156
83175,288009
83176,1891
83177,1891
83177,42412
83177,143821
83178,1891
83178,5867
83178,6228
83178,93410
83179,1830
83179,1891
83179,5867
83179,25994
83179,90673
83180,1891
83180,5935
83181,1830
83181,1891
83181,5867
83181,6228
83181,13470
83181,25994
83181,77592
83181,79531
83181,436416
83182,1891
83182,5867
83182,90312
83182,191673
83183,1891
83183,85427
83183,88853
83183,116344
83183,178476
83183,220166
83184,1830
83184,1891
83184,5867
83185,1891
83185,5867
83185,6228
83185,96945
83185,293189
83186,1891
83186,5867
83253,5867
83253,8297
83253,12165
83253,80393
83260,1830
83260,1891
83260,5867
83260,6228
83260,25994
83260,33355
83260,66023
83260,71914
83260,82265
83260,85223
83260,88886
83260,89352
83260,89667
83260,91907
83260,94136
83260,98664
83260,100260
83260,107903
83260,117130
83260,139910
83260,606998
83289,1891
83289,173971
83289,202294
83289,452509
83290,1891
83290,5867
83290,25994
83290,45185
83290,51828
83290,64717
83290,67690
83290,73782
83290,74272
83290,79373
83290,83414
83290,86608
83290,89067
83290,90316
83290,92865
83290,117790
83290,218789
83291,1830
83291,1891
83291,5867
83291,5935
83291,6228
83291,25994
83291,63655
83291,71202
83291,80386
83291,89667
83291,98664
83291,100260
83291,127394
83291,128281
83291,144950
83291,606998
83292,1891
83292,63260
83292,113403
83292,121822
83292,123291
83292,145788
83293,1830
83293,1891
83293,5935
83294,1830
83294,1891
83294,5867
83294,64058
83294,82979
83294,91417
83294,94136
83294,100842
83294,143118
83294,176438
83295,1830
83295,1891
83295,5867
83295,6228
83295,89981
83295,92047
83295,141819
83296,1891
83296,117628
83297,1830
83297,1891
83297,89773
83297,94320
83297,141083
83298,1891
83298,78924
83298,148114
83299,1830
83299,1891
83299,5867
83299,6228
83299,89655
83299,101265
83299,109025
83299,137359
83299,144548
83299,163642
83300,1891
83300,5867
83301,1891
83301,66234
83302,1891
83302,5867
83302,82530
83303,1830
83303,1891
83303,5867
83303,6228
83303,80043
83303,151962
83304,1830
83304,1891
83304,5867
83304,6228
83304,74630
83304,144700
83304,146297
83304,166580
83304,288154
83305,1891
83305,5867
83305,6228
83305,8434
83305,25994
83305,59292
83305,80807
83305,113932
83306,1830
83306,1891
83306,6228
83306,70250
83306,74210
83306,132173
83306,288827
83307,1891
83308,1891
83308,136725
83314,1891
83314,5867
83314,12437
83314,27608
83314,197876
83342,5076
83342,5867
83409,1830
83409,1891
83409,5867
83409,5935
83409,6228
83409,85220
83410,1891
83410,5935
83410,67461
83410,90325
83410,144580
83410,225428
83411,1891
83412,1891
83412,5867
83412,67374
83412,75679
83413,1891
83413,5935
83413,25994
83413,222421
83414,1891
83414,5867
83414,25855
83414,78176
83414,83290
83414,101368
83414,144463
83414,147002
83415,1891
83416,1830
83416,1891
83416,5867
83416,6228
83416,25994
83416,175694
83416,199524
83417,1891
83417,5867
83417,184158
83418,1830
83418,1891
83418,5867
83418,6228
83418,25994
83418,72051
83418,90675
83418,93220
83418,96313
83418,125559
83418,128861
83418,133028
83418,139591
83418,139908
83418,161520
83418,204229
83418,218422
83418,227888
83419,1891
83419,5867
83419,6228
83419,224544
83420,1830
83420,1891
83420,11641
83420,40985
83420,91252
83420,92645
83420,144323
83420,148927
83421,1891
83421,49430
83422,1830
83422,1891
83422,5867
83422,5935
83422,6228
83422,25994
83422,40985
83422,67373
83422,77945
83422,93874
83422,139141
83422,150367
83423,1830
83423,1891
83423,5867
83423,6228
83423,222583
83424,1891
83424,5867
83424,6228
83424,25994
83424,149545
83425,1891
83425,5867
83426,1891
83426,76999
83426,144579
83426,201037
83427,1891
83427,5867
83427,66076
83427,94328
83427,111925
83427,212407
83427,272935
83427,282616
83496,3178
83496,9415
83496,12395
83496,35353
83525,1891
83525,111051
83591,1891
83591,5867
83591,6228
83591,62431
83591,67214
83591,78926
83591,225587
83592,1891
83592,5867
83592,6228
83592,25994
83592,191626
83593,1891
83593,66157
83593,110112
83594,1891
83594,5867
83594,108386
83594,142729
83594,209379
83595,1830
83595,1891
83595,5867
83595,6228
83595,25994
83595,215898
83596,1830
83596,1891
83596,5867
83596,6228
83596,83597
83597,1830
83597,1891
83597,5867
83597,6228
83597,83596
83597,115579
83597,175487
83598,1891
83598,86050
83598,146209
83598,146729
83598,222110
83598,800198
83599,1891
83600,1891
83601,1891
83601,5867
83601,129283
83602,1891
83602,18113
83602,65635
83602,75847
83602,117808
83602,122667
83602,148232
83602,185991
83603,1891
83603,5867
83603,136317
83603,227888
83604,1891
83604,25994
83605,1891
83605,5935
83605,198412
83607,1891
83607,5867
83607,6228
83607,25994
83609,1891
83609,26765
83609,42353
83609,58500
83609,67685
83609,91781
83609,98962
83609,109698
83609,133981
83609,148319
83609,225783
83609,266219
83609,273354
83609,490614
83609,534569
83609,538483
83610,1891
83610,79533
83612,1830
83612,1891
83612,5867
83612,6228
83612,64722
83673,5867
83673,91262
83673,97476
83742,5867
83742,170412
83831,1891
83831,3624
83849,5867
83905,5867
83905,8077
83905,129078
83905,148143
83923,1891
83923,5867
83923,6228
83923,25994
83923,76106
83923,148717
83924,1891
83924,29332
83924,219892
83925,1891
83925,63159
83926,1830
83926,1891
83926,5867
83926,6228
83926,25994
83926,30710
83927,1891
83927,5867
83927,5935
83927,172978
83927,292432
83928,1891
83928,5935
83928,51538
83929,1891
83930,1891
83930,111015
83931,1891
83931,93610
83931,125902
83932,1891
83932,5867
83932,6228
83933,1891
83933,5867
83933,6228
83933,25994
83934,1891
83934,5867
83934,81303
83934,90220
83934,204347
83934,218429
83935,1891
83935,5867
83935,5935
83935,6228
83935,92645
83935,95891
83935,96299
83935,97306
83935,99027
83935,129733
83936,1891
83936,5867
83936,5935
83936,71904
83936,72142
83936,99192
83937,1891
83937,5867
83937,6228
83937,40985
83937,74632
83937,75671
83937,79722
83937,91038
83938,1830
83938,1891
83938,5867
83938,6228
83938,62388
83938,121805
83939,1891
83939,5867
83939,6228
83939,8077
83939,80039
83939,98141
83939,111363
83939,137724
83939,152164
83939,197994
83939,216195
83939,327918
83939,639773
83946,1891
83946,5867
83946,69172
83946,70686
83946,110506
84036,5867
84036,49954
84036,138649
84083,5867
84083,47441
84083,110308
84083,237673
84161,137813
84161,188820
84161,220912
84209,1891
84209,5867
84248,1891
84248,5867
84248,6228
84248,152921
84505,62102
84566,1830
84566,1891
84566,5867
84566,6228
84566,90510
84566,97472
84566,201581
84567,1891
84567,102618
84568,1891
84568,5867
84568,6228
84568,25994
84568,47878
84568,63450
84568,91904
84568,112434
84568,173634
84569,1891
84569,5867
84569,6228
84569,25994
84569,67180
84569,78542
84569,88247
84569,101515
84570,1891
84570,5867
84570,6228
84570,74064
84570,80632
84570,110124
84570,144440
84570,162731
84570,178990
84571,1830
84571,1891
84571,5867
84571,6228
84571,123898
84572,1891
84573,1830
84573,1891
84573,5867
84573,6228
84573,25994
84573,90502
84573,103246
84574,1891
84574,184158
84574,185465
84575,1891
84575,5867
84575,6228
84575,25994
84575,59292
84575,80807
84575,113932
84575,782115
84576,1891
84576,64521
84577,1891
84577,5867
84577,25994
84577,151980
84578,1891
84579,1891
84580,1830
84580,1891
84580,5867
84580,6228
84580,240085
84581,1830
84581,1891
84581,5867
84581,6228
84581,25994
84582,1891
84582,6228
84582,128587
84582,134207
84583,1891
84583,5867
84583,6228
84583,25994
84583,65127
84583,77130
84583,136179
84583,146985
84584,1830
84584,1891
84584,5867
84584,6228
84584,25994
84584,62257
84584,64072
84666,3640
84666,5867
84724,3640
84724,74064
84724,130499
84724,162731
84724,178990
84750,5867
84750,221588
84750,224947
84757,1891
84807,1891
84807,3640
84807,5867
84807,6228
84807,25994
84807,128016
84807,167146
84840,1891
84840,5867
84840,5935
84840,17831
84840,34480
84840,90479
84841,1891
84841,5867
84841,6228
84841,25994
84841,50666
84841,139113
84841,145849
84841,158894
84841,168685
84842,1891
84843,1830
84843,1891
84843,5867
84843,36883
84843,293191
84844,1891
84844,5867
84845,1891
84845,5867
84845,6228
84846,1891
84846,5867
84846,5935
84846,25994
84846,488488
84847,1891
84847,42352
84847,42353
84847,199107
84847,291654
84847,491434
84848,1830
84848,1891
84848,5867
84848,6228
84848,30853
84848,74572
84849,1891
84849,78846
84849,86050
84849,102015
84849,480099
84850,1891
84851,1830
84851,1891
84851,5867
84852,1891
84915,1891
84916,1891
84916,5935
84944,1891
84944,5867
84944,5935
84944,6228
84944,6538
84944,7190
84944,25994
84944,93917
84955,3640
84955,6228
84955,25994
84955,98850
84955,124882
84955,144440
84955,167146
84955,216859
85039,5867
85039,292721
85092,144951
85092,150349
85133,1891
85133,5867
85133,6228
85133,13755
85133,132877
85133,136292
85133,136794
85133,185465
85220,1830
85220,1891
85220,5867
85220,6228
85220,62820
85220,65267
85220,67180
85220,83409
85220,88064
85220,91735
85220,183278
85221,1891
85221,5867
85221,6228
85221,65956
85221,135267
85221,177050
85221,198212
85221,216631
85222,1891
85223,2265
85223,3532
85223,5867
85223,28314
85223,46330
85223,51870
85223,55609
85223,82980
85223,83260
85223,137391
85223,160441
85224,1891
85226,686
85226,1830
85226,3532
85226,5867
85226,8607
85226,22096
85226,22099
85226,72643
85226,164239
85226,187226
85227,1830
85227,1891
85227,5867
85227,6228
85227,77949
85227,100483
85227,220165
85229,1891
85229,5867
85229,6228
85229,75895
85229,81545
85230,1891
85230,5867
85230,6228
85231,1891
85231,5867
85231,6228
85231,25994
85231,71168
85231,114592
85231,161364
85232,1830
85232,1891
85232,5867
85232,6228
85232,25994
85232,64867
85232,65124
85232,67180
85232,72685
85232,132735
85232,142728
85232,214261
85234,1891
85236,1891
85238,1891
85238,5935
85238,85241
85241,1891
85241,85238
85243,1891
85243,34869
85246,1891
85246,5867
85246,6228
85246,139737
85246,161095
85247,1891
85247,66079
85247,171493
85248,1830
85248,1891
85248,5867
85248,62675
85248,102014
85248,145298
85248,161489
85248,204550
85249,1891
85249,90682
85417,1891
85418,1891
85418,292723
85419,1891
85420,1891
85420,127582
85421,1891
85421,6228
85422,1891
85422,5867
85422,13571
85422,87998
85422,134957
85423,1830
85423,1891
85423,5867
85423,5935
85423,6228
85423,25994
85423,74711
85423,166964
85424,1891
85424,5935
85424,88014
85424,149945
85425,1830
85425,1891
85425,5867
85425,6228
85425,25994
85425,85232
85425,87760
85426,1891
85427,1891
85427,5867
85427,6228
85427,57648
85427,83183
85427,127379
85427,149427
85428,1891
85428,5867
85428,6228
85428,66024
85428,66842
85428,81757
85428,93226
85428,149408
85428,203264
85428,233183
85429,1891
85429,93285
85430,1891
85430,5867
85430,6228
85430,82405
85431,1891
85431,65036
85431,76571
85431,76575
85431,158934
85431,217148
85433,1891
85433,5867
85433,6228
85433,122043
85434,1891
85434,113109
85519,1830
85519,1891
85519,5867
85519,6228
85519,87785
85519,87787
85519,87789
85519,87793
85566,1891
85566,5867
85566,6228
85566,25994
85566,71195
85566,73051
85566,74208
85566,96800
85566,101515
85566,107968
85566,133116
85639,88067
85639,88148
85639,88149
85639,108240
85721,1891
85721,197569
85795,1891
85795,5935
85795,115363
85898,1891
85898,5867
85898,6228
85898,25994
85898,163191
85898,253577
85898,513489
85932,1891
85932,5867
85932,6228
85932,25994
85932,131552
85932,145600
85969,5867
86050,3756
86050,5867
86050,84849
86050,289826
86121,54733
86121,134950
86121,196709
86231,1891
86231,3756
86231,5867
86231,6228
86231,75670
86231,133302
86231,146076
86231,150371
86231,189945
86341,1891
86341,64746
86341,86362
86341,90876
86341,226898
86361,169783
86362,5867
86362,64746
86362,86341
86362,94144
86362,198488
86428,5867
86428,25994
86429,70100
86429,101353
86429,117807
86429,179340
86479,5867
86479,5935
86479,6228
86479,90660
86479,105366
86479,169043
86608,1830
86608,1891
86608,5867
86608,6228
86608,25994
86608,45185
86608,83290
86608,89067
86608,91403
86608,119480
86608,173035
86635,1830
86635,1891
86635,191623
86638,1830
86638,114407
86638,487237
86764,1891
86764,33032
86764,62676
86764,65882
86764,78356
86764,80249
86764,82398
86764,85709
86764,140554
86764,184293
86764,219900
86765,1891
86765,62825
86765,65810
86766,1830
86766,1891
86766,5867
86766,6228
86766,25994
86766,101356
86766,130136
86767,1891
86767,237239
86768,1891
86768,112270
86769,1891
86769,5867
86769,6228
86769,90501
86769,93232
86769,143288
86769,148488
86770,1830
86770,1891
86770,5867
86770,121559
86770,137357
86770,144944
86770,198386
86770,217730
86770,222262
86771,1891
86771,5867
86771,30570
86771,79099
86771,96937
86772,1891
86772,59264
86772,71384
86772,101048
86772,119391
86773,1891
86773,25994
86773,134945
86774,1891
86774,5867
86774,5935
86774,25994
86774,79534
86774,367546
86775,1891
86775,5867
86775,24148
86775,124879
86775,153542
86775,193140
86776,1891
86776,30674
86776,142960
86776,205095
86776,718988
86777,1891
86777,5867
86777,50396
86777,65122
86777,67180
86777,88003
86777,111015
86777,191821
86777,212338
86777,293727
86778,1891
86778,72884
86778,86780
86778,114394
86779,1891
86780,1891
86780,86778
86780,109016
86888,5867
86888,6228
86888,25994
86888,71536
86888,133276
86888,198116
86888,202869
87284,3537
87284,224540
87289,1891
87479,1830
87574,1830
87574,1891
87574,3776
87574,13783
87740,88953
87740,215897
87742,1891
87742,95538
87742,151727
87744,1891
87744,6228
87745,1891
87745,5867
87745,6228
87745,25994
87745,67267
87745,113665
87745,144552
87745,156804
87746,1891
87746,134952
87747,1891
87747,5935
87748,1891
87749,1891
87749,5867
87749,5935
87749,25994
87749,92858
87749,144030
87749,146299
87749,153392
87749,225582
87750,1891
87750,5867
87750,6228
87750,25994
87750,71199
87750,109025
87751,1891
87751,5867
87751,133878
87751,181159
87752,1830
87752,1891
87752,5867
87752,6228
87752,25994
87752,143886
87752,146480
87754,1891
87754,5867
87754,20421
87754,91263
87756,1830
87756,1891
87756,5867
87756,6228
87756,25994
87756,87757
87756,404334
87757,1891
87757,5867
87757,25994
87757,87756
87757,151845
87760,1830
87760,1891
87760,5867
87760,6228
87760,25994
87760,85425
87760,220619
87762,1891
87762,152921
87762,164921
87762,191626
87762,201188
87764,1891
